,Unnamed: 0.1,Unnamed: 0,newstitle,cleanedtext
8589,3355.0,55,,이번에 적발된 명 중 명은 < >외국인<\/ >으로 중 명은 불법체류자 신분이다. 이들은 국적의 지인들을 마약 판매와 투약에 끌어들였으며 구매자는 대부분 < >노동자<\/ >나 유흥업 종사자였다. ◆차량 번호판 위조
8590,3356.0,56,,고양시의 경우 < >외국인 노동자<\/ >를 위한 일자리 기관이나 상담·서비스 시스템이 없어 정착을 위해 서울 대림·신도림으로 나가는 이민자들도 많다& ;라고 밝혔다. 지난해 고양시에 자리를 잡은 한국계 중국인 a씨
8591,3357.0,57,,김현우 신부는 “선원들은 한국말은 서툴지만 성실하게 일한다”며 “우리 밥상에 올라오는 소중한 음식들이 < >외국인 노동자<\/ >의 손을 거쳤다는 사실을 떠올리며 이들의 노고를 기억하면 좋겠다”고 전했다.
8592,3358.0,58,,이어 & ;건설 현장에서 불법적으로 고용되는 < >외국인 노동자<\/ >는 % 정도& ;라며 & ;추가로 통계에 잡히지 않은 불법 고용 노동자 숫자까지 감안하면 건설 현장 < >외국인 노동자<\/ > 대부분이 불법 고용이라
8593,3359.0,59,,국제결혼과 < >외국인 노동자<\/ > 유입 외국 국적자의 장기 체류가 증가하는 사회 구조의 변화와 유엔 un 아동협약 등을 고려한 조치다. 유엔아동협약상 아동 세 미만 대한 차별은 국적을 불문해 금지된다
8594,3360.0,60,,궁능유적본부 관계자는 “국제결혼 < >외국인 노동자<\/ > 유입 외국 국적자의 장기 체류가 증가하는 사회 구조의 변화와 유엔 un 아동협약 등을 고려한 조치”라고 설명했습니다. 유엔아동협약은 살 미만 아동은
8595,3361.0,61,,■< >외국인노동자<\/ > 통계도 없는 지방정부 그렇다면 외국인들이 실제 거주하는 있는 지방정부에서의 < >외국인 노동자<\/ > 관리는 이루어지고 있을까. 취재를 위해 여러 곳의 지방정부에 문의해 보았지만 < >외국인 노동자<\/ >
8596,3362.0,62,,산업단지에서 일하는 < >외국인노동자<\/ >들이 여럿 가담한 것으로 드러났습니다. 이성우 기자가 보도합니다. 기자 태국인 여성이 아파트 입구 마트에서 국제소포로 들여온 상자를 받아 걸어가고 있습니다. 언뜻
8597,3363.0,63,,궁능유적본부 관계자는 & ;국제결혼 < >외국인 노동자<\/ > 유입 외국 국적자의 장기 체류가 증가하는 사회 구조의 변화와 유엔아동협약 등을 고려한 조치& ;라고 개정 배경을 설명했습니다. 유엔아동협약은 세 미만 아동은
8598,3364.0,64,,산업단지에서 일하는 < >외국인노동자<\/ >들이 여럿 가담한 것으로 드러났습니다. 이성우 기자가 보도합니다. 기자 태국인 여성이 아파트 입구 마트에서 국제소포로 들여온 상자를 받아 걸어가고 있습니다. 언뜻
8599,3365.0,65,,광주와 전남 건설노동자들이 광주지역 주요 건설현장에 고용된 불법 < >외국인 노동자<\/ >들로 인해 지역민이 설 자리가 없다며 관계기관의 단속을 촉구하고 나섰습니다. 민주노총 전국건설노동조합 광주전남건설지부는 오늘
8600,3366.0,66,,국가철도공단 호남본부는 외국인 근로자가 건설현장에서 안전하게 일할 있도록 위해 광주< >외국인노동자<\/ >지원센터와 업무협약을 체결했다고 밝혔다. 양 기관은 협약을 통해 외국인 근로자를 대상으로
8601,3367.0,67,,건설 현장에서 일하다 사망한 < >외국인 노동자<\/ > 유족에게 해외 거주를 이유로 퇴직공제금을 지급하지 않는 것은 헌법에 위배된다는 결정이 나왔다. 헌법재판소는 베트남 국적 근로자 a씨의 아내가 건설근로자의 고용개선
8602,3368.0,68,,조원 돌파 < >외국인<\/ >이 최근 미국 실리콘밸리은행 svb 사태 이후 한국 채권을 대거 사들이며 순매수 채용 계획이 있는 기업을 규모별로 상시 < >노동자<\/ > 명 이상이 % 명 미만이 %였다. 채
8603,3369.0,69,,이에 < >외국인<\/ > 유입 정책이 필요하다는 목소리가 커지고 있다. ◆인구 감소 속 < >외국인<\/ > 유입 증가만성적인 저출산·고령화로 & ;인구절벽& ; 현상이 심화하고 있는 경북은 지방소멸위험지역으로 꼽힌다. 한국산업연구원에.
8604,3370.0,70,,궁능유적본부 관계자는 & ;국제결혼 < >외국인 노동자<\/ > 유입 외국 국적자의 장기 체류가 증가하는 사회 구조의 변화와 유엔아동협약 등을 고려한 조치& ;라고 개정 배경을 설명했다. ※cbs노컷뉴스는 여러분의 제보로
8605,3371.0,71,,이어 & ;건설 현장 < >외국인 노동자<\/ >는 만여 명으로 추산되는데 이중 불법 고용된 비율은 % 정도& ;라며 & ;통계에 잡히지 않는 불법고용 외국인을 만~ 명으로 추산할 경우 건설 현장에서 일하는 < >외국인
8606,3372.0,72,,김씨를 돕기 위해 수원시와 수원시< >외국인<\/ >복지센터 가톨릭대학교성빈센트병원 고시원 원장이 나섰다. 시는 & ;< >외국인<\/ > 주민 긴급지원 생계비& ;로 건강보험료 미납액을 납부해 김씨가 건강보험을 적용받을 있도록 했
8607,3373.0,73,,이어 & ;한국에 계절 근로자로 들어오는 < >외국인 노동자<\/ >들을 개월 비자를 받고 도망가서 미등록자로 많이 남는데 가사 근로자의 경우도 똑같이 될 것& ;이라며 & ;이번 법안은 법안이 현실화됐을 부작
8608,3374.0,74,,김 데니스\/러시아 < >외국인노동자<\/ > & ; 외국인이 명 이렇게. ~ 명. 중국사람 있어요. 알폼하는 사람. 필리핀 사람 있어요.& ; 건설노조는 중 불법 고용 외국인들을 문제 삼습니다. 건설 현장의
8609,3375.0,75,,궁능유적본부 관계자는 & ;국제결혼 < >외국인 노동자<\/ > 유입 외국 국적자의 장기 체류가 증가하는 사회 구조의 변화와 유엔 un 아동협약 등을 고려한 조치& ;라고 개정 배경을 설명했다. ■ . . 오후
8610,3376.0,76,,국제결혼 < >외국인 노동자<\/ > 유입 외국 국적자의 장기 체류가 증가하는 사회 구조의 변화와 유엔 un 아동협약 등을 고려한 조치다. 유엔아동협약은 세 미만 아동은 국적을 차별하지 못하도록
8611,3377.0,77,,헌재는 일용직 임시직 건설< >노동자<\/ >의 사망 시점에 < >외국인<\/ > 유족이 국외에 거주하는 경우 퇴직공제금을 받을 없다고 규정한 개정 전 건설근로자법 조 항에 재판관 전원일치 의견으로 위헌 결정했습니다
8612,3378.0,78,,hd현대중공업은 사내 협력사에서 근무하는 < >외국인 노동자<\/ >들의 조기정착을 위해 & ;외국인 종합 지원 방안& ;을 마련했다고 밝혔다. 현대중공업 사내 협력사에는 지난해 월부터 현재까지 태국 등에서 입국한 e e
8613,3379.0,79,,예배에 참석한 < >외국인 노동자<\/ >들을 조사한 결과 위조 여권을 소지한 이주노동자는 명도 없었던 것으로 드러났다. 경찰은 체류 기간이 만료된 미등록 이주노동자들을 출입국관리사무소에 인계했다. 그러자
8614,3380.0,80,,& ;가정의 가사부담을 덜 있다& ;는 답변은 . % & ;저임금 < >외국인<\/ > 가사근로자 제도를 활용한 싱가포르의 성공사례가 있다& ;고 답한 비율은 . %였습니다. 개정안 도입 반대 이유로는 & ;이
8615,3381.0,81,,중기중앙회 & ;외국인력 고용 관련 종합애로 실태조사& ;에 따르면 국내 중소기업 곳 중 곳은 내국인 노동자를 구하지 못해 외국인을 고용하고 있으며 곳당 평균 . 명의 < >외국인 노동자<\/ > 추가 고용을 희망하고
8616,3382.0,82,,지금은 < >외국인 노동자<\/ >들이 모여 살며 일종의 대물림이 이뤄졌습니다. < >외국인 노동자<\/ >가 이곳에 모여드는 집값입니다. 비슷한 조건의 수도권 주택보다 임대료가 쌉니다. 인근 부동산 관계자\/음성변조 & ;
8617,3383.0,83,,지금은 < >외국인 노동자<\/ >들이 모여 살며 일종의 대물림이 이뤄졌습니다. < >외국인 노동자<\/ >가 이곳에 모여드는 집값입니다. 비슷한 조건의 수도권 주택보다 임대료가 쌉니다. 인근 부동산 관계자\/음성변조 & ;
8618,3384.0,84,,지금은 < >외국인 노동자<\/ >들이 모여 살며 일종의 대물림이 이뤄졌습니다. < >외국인 노동자<\/ >가 이곳에 모여드는 집값입니다. 비슷한 조건의 수도권 주택보다 임대료가 쌉니다. 인근 부동산 관계자\/음성변조 & ;
8619,3385.0,85,,지금은 < >외국인 노동자<\/ >들이 모여 살며 일종의 대물림이 이뤄졌습니다. < >외국인 노동자<\/ >가 이곳에 모여드는 집값입니다. 비슷한 조건의 수도권 주택보다 임대료가 쌉니다. 인근 부동산 관계자\/음성변조 & ;
8620,3386.0,86,,농가에서 < >외국인 노동자<\/ >들을 석 달 직접 고용해야 했던 기존 방식과 달리 앞으로는 하루 단위로도 도움을 받을 있어서 소규모 농가에서도 일손 부담을 덜게 됐습니다. 김은초 기자입니다. ◀리포트 괴산의
8621,3387.0,87,,최근 새 강릉에 일자리를 찾아온 < >외국인 노동자<\/ >들이 급증하고 있다고 합니다. 체류 외국인이 천 명이 넘을 것으로 추산되는데요. 외국인들이 의사소통부터 자녀 교육까지 여러 문제를 겪고 있지만 이를
8622,3388.0,88,,고용노동부가 농·어업분야 < >외국인 노동자<\/ >의 주거환경을 실태조사한 결과 명 가운데 명 . % 가까이가 컨테이너나 조립식 패널 가설 건축물에서 지낼 정도였다. 일명 닭장 기숙사라는 말까지 돈다.
8623,3389.0,89,,“합리적 이유 없이 차별 평등 원칙 위반” 건설근로자법내 차별 조항 사라져 국내 건설 현장에서 일하다 숨진 이주 < >노동자<\/ >의 유족이 ‘외국에 사는 < >외국인<\/ >’이면 사망 < >노동자<\/ >의 퇴직금을 받지 못하게
8624,3390.0,90,,교회에서 예배 중이던 미등록 이주< >노동자<\/ >를 경찰이 현장에서 단속한 사건과 관련 대구경찰청장이 유감을 지난 달성경찰서 경찰관들은 & ;< >외국인<\/ > 등록증을 위조한 필리핀 국적 < >외국인<\/ >이 교회에
8625,3391.0,91,,대상으로 < >외국인<\/ >근로자 고용 관리 실무 과정에 대한 온라인 웨비나 교육을 진행한다. 교육은 중진공 김창 대표는 부경연수원에 “중소벤처기업에게 구인난이 심각한 문제다”며 “지역 기업이 < >외국인<\/ >근로자
8626,3392.0,92,,충남세종농협은 농촌인력난 해소를 위해 < >외국인 노동자<\/ > 명을 영농현장에 공급할 계획이라고 밝혔다. 충남세종농협에 따르면 농촌인력난 극복을 위해 개 지역 농협에서 농촌인력중개센터를 운영하고 외국인
8627,3393.0,93,,< >외국인 노동자<\/ >들로부터 주말에도 상담 요청이 들어오고 밤에도 전화가 온다. 하루 연간 대기상태다. 그는 & ;가장 낮은 사람을 섬기는 것이 하나님을 섬기는 것& ;이라고 생각해 이주 노동자를 돕는 데
8628,3394.0,94,,오후 시 분께 불이 난 경남 김해시 상동면 자원순환시설 사진=김해시 . . 다행히 인명피해는 없었지만 < >외국인 노동자<\/ > 명이 건물 밖으로 긴급 대피했다. 불은 파쇄기 대 폐비닐 건물 동 등을 태워
8629,3395.0,95,,포쓰저널 서영길 기자 \/농협경제지주 농협중앙회는 한돈자조금관리위원회와 국내 양돈농장에서 일하는 < >외국인 노동자<\/ >의 원활한 근무환경 적응과 언어소통을 돕기 위해 양돈장 관리 주요 내용을 담은 외국어판 양돈장 관리
8630,3396.0,96,,국가철도공단 호남본부는 광주< >외국인노동자<\/ >지원센터와 업무협약 mou 체결했다고 밝혔다. 양 기관은 협약을 통해 외국인 근로자를 대상으로 ▲기본 안전교육 산업안전교육을 위한 통역 지원
8631,3397.0,97,,건설근로자고용개선법 위헌 결정 이주 < >노동자<\/ >의 & ;외국 거주 < >외국인<\/ > 가족& ;도 건설근로자공제회 퇴직공제금을 받을 있다는 헌법재판소 결정이 나왔다. 헌재는 건설근로자고용개선법 조 항에 청구된 헌법소원심
8632,3398.0,98,,대전시가 지역에 거주하는 < >외국인<\/ > 근로자를 대상으로 ‘심리지원캠프 우리친구’를 개최했다고 밝혔다. 대전< >외국인<\/ > 주민 통합지원센터가 주관한 행사는 < >외국인<\/ > 주민의 생활 적응 역량을 높이고 정서적 안정을.
8633,3399.0,99,,중소벤처기업진흥공단 부산경남연수원이 부울경 중소기업 < >외국인노동자<\/ > 고용에 필요한 지원제도를 안내한다. 부경연수원은 오는 < >외국인노동자<\/ > 고용 관리 실무 과정 관련 온라인 웨비나 교육을 진행한다.
8634,3400.0,100,,개정에서는 국제결혼 < >외국인 노동자<\/ >의 유입 외국 국적자의 장기 체류가 증가하는 사회구조의 변화와 유엔아동협약 등을 고려해 외국인 청소년의 무료관람 대상을 현행 세 이하에서 세 이하로
8635,3401.0,101,,김 양식장에서 일하던 < >외국인 노동자<\/ >들이 마약을 상습 구매·투약한 혐의로 구속됐다. 전남 해남경찰서는 마약류관리법 위반 혐의로 불법체류 태국인 a 씨 명에 대한 구속영장을 법원으로부터 발부받았다고
8636,3402.0,102,,노동계와 여성계에선 지금도 < >외국인노동자<\/ >들의 임금체불과 열악한 노동환경 문제 등이 심각하다며 명백한 차별과 착취라는 반발이 나왔습니다. 여성단체들은 & ;일과 가정의 양립을 위한 국가의 책무는 사라지고
8637,3403.0,103,,국내에서 일하다 숨진 < >외국인<\/ > 건설< >노동자<\/ > 유족이 외국에 거주할 경우 퇴직공제금을 받지 못한다고 규정한 옛 건설근로자법 조항이 위헌이라는 헌법재판소 판단이 나왔다. 법조계에 따르면 헌재는 베트남 국적 a씨가
